date,price
24/12/1996,937.036795
25/12/1996,949.0383413
26/12/1996,952.9663488
27/12/1996,957.7086678
28/12/1996,962.3577552
29/12/1996,948.8514748
30/12/1996,946.3892928
31/12/1996,958.2787211
01/01/1997,966.7432555
02/01/1997,1000.908841
03/01/1997,976.0226599
04/01/1997,953.3253694
05/01/1997,963.7168965
06/01/1997,946.916029
07/01/1997,943.5591883
08/01/1997,975.7187337
09/01/1997,978.2643635
10/01/1997,990.2731958
11/01/1997,966.3625448
12/01/1997,985.7789244
13/01/1997,988.2881119
14/01/1997,978.9188176
15/01/1997,982.6945726
16/01/1997,997.6786896
17/01/1997,1037.947578
18/01/1997,1032.705341
19/01/1997,1038.13891
20/01/1997,1053.780562
21/01/1997,1040.466843
22/01/1997,1070.468026
23/01/1997,1038.06377
24/01/1997,1038.118153
25/01/1997,1059.361683
26/01/1997,1076.267587
27/01/1997,1075.231968
28/01/1997,1054.458373
29/01/1997,1080.599344
30/01/1997,1083.257812
31/01/1997,1098.417661
01/02/1997,1110.694936
02/02/1997,1122.431028
03/02/1997,1138.779215
04/02/1997,1142.837413
05/02/1997,1164.246767
06/02/1997,1175.608162
07/02/1997,1185.023118
08/02/1997,1220.795856
09/02/1997,1209.999216
10/02/1997,1221.040176
11/02/1997,1238.073332
12/02/1997,1242.157958
13/02/1997,1235.609177
14/02/1997,1264.177603
15/02/1997,1315.74201
16/02/1997,1309.251915
17/02/1997,1302.10953
18/02/1997,1326.137915
19/02/1997,1365.693357
20/02/1997,1361.838386
21/02/1997,1398.831119
22/02/1997,1411.634339
23/02/1997,1378.978005
24/02/1997,1377.214552
25/02/1997,1388.394489
26/02/1997,1397.525094
27/02/1997,1443.998756
28/02/1997,1419.703371
01/03/1997,1371.651314
02/03/1997,1367.24736
03/03/1997,1354.306655
04/03/1997,1375.280972
05/03/1997,1373.349467
06/03/1997,1387.408875
07/03/1997,1385.396755
08/03/1997,1378.552475
09/03/1997,1359.241441
10/03/1997,1363.028252
11/03/1997,1397.825417
12/03/1997,1390.523379
13/03/1997,1403.995944
14/03/1997,1401.6811
15/03/1997,1402.572756
16/03/1997,1398.030096
17/03/1997,1366.885322
18/03/1997,1338.747763
19/03/1997,1348.928699
20/03/1997,1333.686506
21/03/1997,1338.552134
22/03/1997,1338.762094
23/03/1997,1313.748697
24/03/1997,1327.182929
25/03/1997,1332.661122
26/03/1997,1317.593153
27/03/1997,1295.346166
28/03/1997,1280.017724
29/03/1997,1307.257156
30/03/1997,1296.506919
31/03/1997,1313.751765
01/04/1997,1307.339861
02/04/1997,1323.014433
03/04/1997,1311.962237
04/04/1997,1326.667397
05/04/1997,1317.689571
06/04/1997,1345.618782
07/04/1997,1323.85971
08/04/1997,1316.777837
09/04/1997,1308.033814
10/04/1997,1280.652798
11/04/1997,1239.971992
12/04/1997,1239.946597
13/04/1997,1215.299266
14/04/1997,1222.564462
15/04/1997,1221.214255
16/04/1997,1200.24401
17/04/1997,1207.804898
18/04/1997,1216.439311
19/04/1997,1216.714593
20/04/1997,1210.755456
21/04/1997,1186.812899
22/04/1997,1193.214346
23/04/1997,1203.303012
24/04/1997,1206.570369
25/04/1997,1197.481872
26/04/1997,1180.310586
27/04/1997,1164.384766
28/04/1997,1161.274356
29/04/1997,1154.465492
30/04/1997,1151.183565
01/05/1997,1131.852455
02/05/1997,1138.410809
03/05/1997,1146.888393
04/05/1997,1150.484771
05/05/1997,1158.128213
06/05/1997,1159.619838
07/05/1997,1120.75193
08/05/1997,1148.611263
09/05/1997,1135.638583
10/05/1997,1102.263567
11/05/1997,1121.481885
12/05/1997,1115.116364
13/05/1997,1139.434358
14/05/1997,1143.551189
15/05/1997,1175.222395
16/05/1997,1172.591309
17/05/1997,1184.833109
18/05/1997,1152.662432
19/05/1997,1129.843669
20/05/1997,1127.140456
21/05/1997,1154.869656
22/05/1997,1144.18932
23/05/1997,1156.938717
24/05/1997,1175.255478
25/05/1997,1198.823321
26/05/1997,1172.407567
27/05/1997,1164.545532
28/05/1997,1190.368513
29/05/1997,1215.150932
30/05/1997,1235.198141
31/05/1997,1248.561645
01/06/1997,1214.381863
02/06/1997,1206.409903
03/06/1997,1190.409551
04/06/1997,1199.322503
05/06/1997,1173.048376
06/06/1997,1214.461374
07/06/1997,1214.992558
08/06/1997,1231.072292
09/06/1997,1300.296609
10/06/1997,1279.01251
11/06/1997,1333.162434
12/06/1997,1294.792923
13/06/1997,1262.692098
14/06/1997,1272.669149
15/06/1997,1252.01371
16/06/1997,1262.416938
17/06/1997,1285.844113
18/06/1997,1283.199178
19/06/1997,1283.265481
20/06/1997,1290.756199
21/06/1997,1288.703814
22/06/1997,1313.046864
23/06/1997,1325.693028
24/06/1997,1290.35823
25/06/1997,1282.835946
26/06/1997,1296.03126
27/06/1997,1270.009936
28/06/1997,1238.641449
29/06/1997,1253.392866
30/06/1997,1242.329803
01/07/1997,1221.761186
02/07/1997,1201.448698
03/07/1997,1168.642715
04/07/1997,1180.279114
05/07/1997,1208.782602
06/07/1997,1220.851224
07/07/1997,1220.547185
08/07/1997,1237.284586
09/07/1997,1237.335138
10/07/1997,1238.464961
11/07/1997,1233.876665
12/07/1997,1201.305805
13/07/1997,1217.614151
14/07/1997,1194.891903
15/07/1997,1187.603109
16/07/1997,1164.995497
17/07/1997,1160.569359
18/07/1997,1158.048262
19/07/1997,1121.418441
20/07/1997,1094.87214
21/07/1997,1081.374244
22/07/1997,1100.409878
23/07/1997,1091.974844
24/07/1997,1098.137265
25/07/1997,1055.930331
26/07/1997,1065.114895
27/07/1997,1048.972312
28/07/1997,1038.614796
29/07/1997,1053.454883
30/07/1997,1062.035118
31/07/1997,1037.818715
01/08/1997,1019.602184
02/08/1997,1047.132656
03/08/1997,1041.383267
04/08/1997,1035.243039
05/08/1997,1013.334407
06/08/1997,1034.358997
07/08/1997,1010.087671
08/08/1997,1030.766181
09/08/1997,1027.008508
10/08/1997,1021.644849
11/08/1997,1009.579257
12/08/1997,1006.293253
13/08/1997,1007.458215
14/08/1997,1009.610682
15/08/1997,1032.092286
16/08/1997,1050.020886
17/08/1997,993.8614133
18/08/1997,974.7098963
19/08/1997,970.8572585
20/08/1997,975.7562094
21/08/1997,988.3753914
22/08/1997,993.0272767
23/08/1997,992.6431678
24/08/1997,963.0345487
25/08/1997,982.5315103
26/08/1997,991.0230757
27/08/1997,1018.064762
28/08/1997,1023.977173
29/08/1997,1024.937965
30/08/1997,1004.061215
31/08/1997,992.8133186
01/09/1997,961.0345159
02/09/1997,969.8524878
03/09/1997,968.8362899
04/09/1997,945.447816
05/09/1997,932.123272
06/09/1997,938.2353825
07/09/1997,913.2801796
08/09/1997,909.0167746
09/09/1997,887.8314562
10/09/1997,907.0520974
11/09/1997,895.7290352
12/09/1997,899.975839
13/09/1997,890.9530448
14/09/1997,882.6969578
15/09/1997,891.749761
16/09/1997,884.9101803
17/09/1997,865.1693067
18/09/1997,887.6337652
19/09/1997,896.6288277
20/09/1997,906.629459
21/09/1997,910.6867144
22/09/1997,928.5456421
23/09/1997,938.2404806
24/09/1997,952.2621664
25/09/1997,961.9773117
26/09/1997,952.8183742
27/09/1997,944.746112
28/09/1997,948.8042222
29/09/1997,925.2298328
30/09/1997,953.9109092
01/10/1997,944.2914474
02/10/1997,935.2287357
03/10/1997,935.8537427
04/10/1997,929.3689452
05/10/1997,924.5926065
06/10/1997,898.6821668
07/10/1997,914.3670075
08/10/1997,927.2878799
09/10/1997,889.2341546
10/10/1997,897.2841047
11/10/1997,886.1909451
12/10/1997,892.6109187
13/10/1997,892.4832925
14/10/1997,879.358425
15/10/1997,891.8462565
16/10/1997,894.9225888
17/10/1997,898.920093
18/10/1997,916.5459922
19/10/1997,935.968338
20/10/1997,948.1178401
21/10/1997,959.3968111
22/10/1997,946.8898343
23/10/1997,968.193699
24/10/1997,970.8130002
25/10/1997,979.8148629
26/10/1997,980.9039739
27/10/1997,981.9482323
28/10/1997,956.9403272
29/10/1997,953.7413702
30/10/1997,960.9071282
31/10/1997,967.9307161
01/11/1997,967.4409989
02/11/1997,986.6168214
03/11/1997,1001.433785
04/11/1997,1003.023104
05/11/1997,1004.943699
06/11/1997,1021.53134
07/11/1997,1011.526055
08/11/1997,1033.413495
09/11/1997,1032.930573
10/11/1997,1038.143086
11/11/1997,1056.709708
12/11/1997,1094.215434
13/11/1997,1100.623686
14/11/1997,1108.113453
15/11/1997,1081.933917
16/11/1997,1079.053358
17/11/1997,1079.374466
18/11/1997,1092.794099
19/11/1997,1082.860865
20/11/1997,1087.036829
21/11/1997,1088.48422
22/11/1997,1091.971388
23/11/1997,1072.193631
24/11/1997,1077.124139
25/11/1997,1043.76794
26/11/1997,1047.95974
27/11/1997,1077.672292
28/11/1997,1081.058694
29/11/1997,1065.695217
30/11/1997,1042.80408
01/12/1997,1069.316222
02/12/1997,1083.866275
03/12/1997,1061.579925
04/12/1997,1043.445492
05/12/1997,1046.862873
06/12/1997,1008.942578
07/12/1997,1011.790551
08/12/1997,1016.044865
09/12/1997,1007.717683
10/12/1997,984.0144365
11/12/1997,987.1989454
12/12/1997,994.2389679
13/12/1997,1016.627278
14/12/1997,1038.151454
15/12/1997,1036.291366
16/12/1997,1051.626194
17/12/1997,1044.256693
18/12/1997,1055.218816
19/12/1997,1055.033516
20/12/1997,1058.767105
21/12/1997,1098.567424
22/12/1997,1138.092196
23/12/1997,1153.745213
24/12/1997,1158.451944
25/12/1997,1162.706351
26/12/1997,1141.578481
27/12/1997,1133.41769
28/12/1997,1151.260447
29/12/1997,1161.5577
30/12/1997,1155.047946
31/12/1997,1181.521931
01/01/1998,1199.293097
02/01/1998,1176.382848
03/01/1998,1182.128811
04/01/1998,1168.468123
05/01/1998,1173.539788
06/01/1998,1160.925164
07/01/1998,1145.95096
08/01/1998,1150.777824
09/01/1998,1166.394891
10/01/1998,1160.185523
11/01/1998,1175.11151
12/01/1998,1179.616301
13/01/1998,1193.206555
14/01/1998,1159.874011
15/01/1998,1181.563758
16/01/1998,1182.831281
17/01/1998,1170.792076
18/01/1998,1151.452461
19/01/1998,1129.679081
20/01/1998,1107.410398
21/01/1998,1098.823946
22/01/1998,1096.193437
23/01/1998,1109.353489
24/01/1998,1132.031867
25/01/1998,1151.87237
26/01/1998,1125.854967
27/01/1998,1149.213158
28/01/1998,1146.884769
29/01/1998,1150.643135
30/01/1998,1167.890983
31/01/1998,1169.920434
01/02/1998,1188.383674
02/02/1998,1193.455414
03/02/1998,1189.681218
04/02/1998,1169.049117
05/02/1998,1179.110809
06/02/1998,1165.276638
07/02/1998,1201.049876
08/02/1998,1189.226265
09/02/1998,1210.609179
10/02/1998,1197.065184
11/02/1998,1225.859554
12/02/1998,1223.681987
13/02/1998,1232.602274
14/02/1998,1193.639193
15/02/1998,1138.746331
16/02/1998,1109.490136
17/02/1998,1123.870972
18/02/1998,1136.226566
19/02/1998,1133.468696
20/02/1998,1140.322123
21/02/1998,1135.632933
22/02/1998,1142.383562
23/02/1998,1154.507103
24/02/1998,1133.349107
25/02/1998,1157.46432
26/02/1998,1123.309021
27/02/1998,1128.877935
28/02/1998,1132.291494
01/03/1998,1141.798303
02/03/1998,1133.047805
03/03/1998,1126.1661
04/03/1998,1135.703137
05/03/1998,1166.099124
06/03/1998,1133.643369
07/03/1998,1151.402845
08/03/1998,1132.934733
09/03/1998,1148.062368
10/03/1998,1155.850271
11/03/1998,1161.405585
12/03/1998,1127.519678
13/03/1998,1125.285123
14/03/1998,1131.827092
15/03/1998,1132.744577
16/03/1998,1166.80665
17/03/1998,1179.742136
18/03/1998,1132.75459
19/03/1998,1152.49906
20/03/1998,1138.335492
21/03/1998,1138.029345
22/03/1998,1171.998943
23/03/1998,1163.437648
24/03/1998,1162.248242
25/03/1998,1175.727463
26/03/1998,1155.231356
27/03/1998,1156.434225
28/03/1998,1153.87273
29/03/1998,1157.373679
30/03/1998,1133.778985
31/03/1998,1144.406001
01/04/1998,1142.276245
02/04/1998,1130.568652
03/04/1998,1122.54948
04/04/1998,1107.337894
05/04/1998,1118.521414
06/04/1998,1128.270385
07/04/1998,1137.916466
08/04/1998,1136.872854
09/04/1998,1125.662382
10/04/1998,1107.632507
11/04/1998,1086.942126
12/04/1998,1056.572275
13/04/1998,1047.765654
14/04/1998,1065.125183
15/04/1998,1050.718224
16/04/1998,1038.006694
17/04/1998,1059.655109
18/04/1998,1038.120216
19/04/1998,1076.57428
20/04/1998,1081.530947
21/04/1998,1053.701523
22/04/1998,1022.564421
23/04/1998,1017.878355
24/04/1998,1033.89653
25/04/1998,1012.721131
26/04/1998,1003.548512
27/04/1998,975.782573
28/04/1998,988.3085902
29/04/1998,989.27159
30/04/1998,975.6414714
01/05/1998,966.9605199
02/05/1998,977.9030735
03/05/1998,985.799167
04/05/1998,996.7945531
05/05/1998,994.1426179
06/05/1998,970.7858689
07/05/1998,966.8242235
08/05/1998,995.1402554
09/05/1998,975.9786783
10/05/1998,976.8310906
11/05/1998,987.509435
12/05/1998,1006.90537
13/05/1998,1010.299824
14/05/1998,1031.966894
15/05/1998,1030.761921
16/05/1998,1021.589987
17/05/1998,1019.694038
18/05/1998,1019.257582
19/05/1998,1046.900843
20/05/1998,1050.348516
21/05/1998,1046.835027
22/05/1998,1027.299949
23/05/1998,1026.900731
24/05/1998,1032.163119
25/05/1998,1045.846882
26/05/1998,1050.743929
27/05/1998,1066.746527
28/05/1998,1074.556109
29/05/1998,1056.089836
30/05/1998,1087.853756
31/05/1998,1099.06977
01/06/1998,1096.646265
02/06/1998,1105.756736
03/06/1998,1117.661621
04/06/1998,1135.924336
05/06/1998,1140.532536
06/06/1998,1158.071175
07/06/1998,1151.865383
08/06/1998,1142.190875
09/06/1998,1131.763069
10/06/1998,1143.549629
11/06/1998,1134.743861
12/06/1998,1122.261154
13/06/1998,1127.844371
14/06/1998,1131.890837
15/06/1998,1123.278968
16/06/1998,1135.325483
17/06/1998,1145.987835
18/06/1998,1138.847246
19/06/1998,1158.424428
20/06/1998,1196.386743
21/06/1998,1196.085647
22/06/1998,1194.453529
23/06/1998,1199.843882
24/06/1998,1212.888839
25/06/1998,1199.755971
26/06/1998,1198.389728
27/06/1998,1203.126023
28/06/1998,1238.308158
29/06/1998,1254.035758
30/06/1998,1245.442031
01/07/1998,1227.827416
02/07/1998,1214.695147
03/07/1998,1189.863932
04/07/1998,1205.416652
05/07/1998,1237.865281
06/07/1998,1263.555802
07/07/1998,1271.911642
08/07/1998,1295.538714
09/07/1998,1316.275487
10/07/1998,1327.082988
11/07/1998,1314.396537
12/07/1998,1298.294163
13/07/1998,1285.165671
14/07/1998,1304.180641
15/07/1998,1285.361449
16/07/1998,1307.144446
17/07/1998,1287.567333
18/07/1998,1268.54057
19/07/1998,1270.656565
20/07/1998,1267.029022
21/07/1998,1249.180286
22/07/1998,1236.739326
23/07/1998,1225.618278
24/07/1998,1232.193338
25/07/1998,1198.452095
26/07/1998,1207.006155
27/07/1998,1191.234525
28/07/1998,1221.36718
29/07/1998,1239.094506
30/07/1998,1236.876692
31/07/1998,1240.985426
01/08/1998,1227.880299
02/08/1998,1257.599755
03/08/1998,1263.546397
04/08/1998,1278.611109
05/08/1998,1266.149206
06/08/1998,1257.748609
07/08/1998,1247.329109
08/08/1998,1267.6062
09/08/1998,1285.617659
10/08/1998,1302.72136
11/08/1998,1293.031607
12/08/1998,1300.550663
13/08/1998,1312.733376
14/08/1998,1286.68901
15/08/1998,1267.161935
16/08/1998,1286.728515
17/08/1998,1276.304242
18/08/1998,1281.402337
19/08/1998,1263.362344
20/08/1998,1275.202333
21/08/1998,1294.650364
22/08/1998,1275.169133
23/08/1998,1257.63727
24/08/1998,1256.119904
25/08/1998,1282.958706
26/08/1998,1289.079919
27/08/1998,1265.652147
28/08/1998,1287.075653
29/08/1998,1299.48234
30/08/1998,1286.103061
31/08/1998,1271.41078
01/09/1998,1257.55137
02/09/1998,1249.840053
03/09/1998,1224.75395
04/09/1998,1236.396774
05/09/1998,1229.704901
06/09/1998,1238.012986
07/09/1998,1235.250901
08/09/1998,1253.929053
09/09/1998,1282.926452
10/09/1998,1283.060884
11/09/1998,1302.681684
12/09/1998,1317.260358
13/09/1998,1298.139396
14/09/1998,1306.991551
15/09/1998,1322.524767
16/09/1998,1352.5323
17/09/1998,1360.26667
18/09/1998,1337.990386
19/09/1998,1335.394158
20/09/1998,1351.939815
21/09/1998,1361.531848
22/09/1998,1352.29688
23/09/1998,1358.701395
24/09/1998,1380.084482
25/09/1998,1344.588622
26/09/1998,1335.574642
27/09/1998,1324.801114
28/09/1998,1329.47357
29/09/1998,1317.905777
30/09/1998,1302.656114
01/10/1998,1287.848189
02/10/1998,1268.02258
03/10/1998,1266.765126
04/10/1998,1266.06051
05/10/1998,1229.608887
06/10/1998,1219.742784
07/10/1998,1194.868541
08/10/1998,1188.110324
09/10/1998,1197.432258
10/10/1998,1195.393045
11/10/1998,1195.808605
12/10/1998,1172.879515
13/10/1998,1164.140433
14/10/1998,1153.358503
15/10/1998,1150.712276
16/10/1998,1127.618666
17/10/1998,1123.53369
18/10/1998,1106.338015
19/10/1998,1111.729813
20/10/1998,1099.595899
21/10/1998,1121.695585
22/10/1998,1123.27581
23/10/1998,1121.442345
24/10/1998,1137.042676
25/10/1998,1143.121693
26/10/1998,1124.940207
27/10/1998,1087.558511
28/10/1998,1084.797246
29/10/1998,1057.603249
30/10/1998,1069.067789
31/10/1998,1046.652623
01/11/1998,1032.796555
02/11/1998,1043.948859
03/11/1998,1041.217559
04/11/1998,1031.48249
05/11/1998,1018.031625
06/11/1998,1058.792604
07/11/1998,1038.406292
08/11/1998,1007.227176
09/11/1998,997.9204781
10/11/1998,996.6513865
11/11/1998,998.6053007
12/11/1998,994.1500613
13/11/1998,984.2155913
14/11/1998,959.5959489
15/11/1998,968.223585
16/11/1998,980.4096669
17/11/1998,974.975048
18/11/1998,984.1185896
19/11/1998,1005.567031
20/11/1998,988.5539185
21/11/1998,977.4112958
22/11/1998,970.2947099
23/11/1998,993.0874702
24/11/1998,995.0099348
25/11/1998,997.6062954
26/11/1998,1002.933064
27/11/1998,1012.77004
28/11/1998,1005.307557
29/11/1998,1008.12318
30/11/1998,991.3724536
01/12/1998,958.6890969
02/12/1998,934.6975452
03/12/1998,924.0967574
04/12/1998,921.7960607
05/12/1998,902.4031945
06/12/1998,922.3759122
07/12/1998,906.9747139
08/12/1998,912.1036481
09/12/1998,907.671526
10/12/1998,915.3294931
11/12/1998,904.6704317
12/12/1998,926.0816446
13/12/1998,903.1327803
14/12/1998,897.1313054
15/12/1998,912.9736575
16/12/1998,886.2070266
17/12/1998,892.6676779
18/12/1998,899.9990865
19/12/1998,881.1435052
20/12/1998,849.1662557
21/12/1998,827.2847252
22/12/1998,810.8634526
23/12/1998,811.6673787
24/12/1998,800.6320491
25/12/1998,793.7037004
26/12/1998,802.231774
27/12/1998,811.3914016
28/12/1998,785.133006
29/12/1998,804.6773638
30/12/1998,778.5023721
31/12/1998,767.2128776
01/01/1999,771.2238815
02/01/1999,757.5683217
03/01/1999,746.7203331
04/01/1999,756.4687393
05/01/1999,776.9495434
06/01/1999,778.8469815
07/01/1999,764.893154
08/01/1999,777.200641
09/01/1999,783.0863183
10/01/1999,805.1572955
11/01/1999,823.4266764
12/01/1999,811.2991643
13/01/1999,804.7161524
14/01/1999,804.2252083
15/01/1999,810.9282902
16/01/1999,785.2748365
17/01/1999,786.3628475
18/01/1999,788.0378601
19/01/1999,787.3668293
20/01/1999,790.5537032
21/01/1999,809.0700296
22/01/1999,799.2100561
23/01/1999,777.0594094
24/01/1999,781.1228779
25/01/1999,769.6570079
26/01/1999,775.6059514
27/01/1999,787.5915592
28/01/1999,776.3424378
29/01/1999,795.8626512
30/01/1999,804.9993965
31/01/1999,798.3611977
01/02/1999,803.7314602
02/02/1999,802.5210172
03/02/1999,798.4256007
04/02/1999,787.8528211
05/02/1999,783.8803252
06/02/1999,766.0422261
07/02/1999,756.1747349
08/02/1999,742.5756373
09/02/1999,778.5741495
10/02/1999,772.5395223
11/02/1999,784.4463008
12/02/1999,769.1903771
13/02/1999,766.8892024
14/02/1999,770.992365
15/02/1999,770.4394607
16/02/1999,763.4688075
17/02/1999,775.9025979
18/02/1999,784.1917314
19/02/1999,792.3490343
20/02/1999,785.9060418
21/02/1999,776.2388988
22/02/1999,747.6854012
23/02/1999,744.6441343
24/02/1999,735.7245302
25/02/1999,748.1976037
26/02/1999,732.3697228
27/02/1999,738.5458437
28/02/1999,747.949791
01/03/1999,756.6890147
02/03/1999,772.6678573
03/03/1999,786.6801023
04/03/1999,803.0209628
05/03/1999,797.1386768
06/03/1999,780.5603848
07/03/1999,794.0810769
08/03/1999,799.3025493
09/03/1999,793.8954069
10/03/1999,779.6793919
11/03/1999,793.9377651
12/03/1999,787.8360338
13/03/1999,784.497542
14/03/1999,815.2358742
15/03/1999,817.1513055
16/03/1999,833.9103499
17/03/1999,854.2981945
18/03/1999,834.2019689
19/03/1999,820.7338382
20/03/1999,820.6713229
21/03/1999,843.0362196
22/03/1999,839.8761299
23/03/1999,854.486951
24/03/1999,848.1577757
25/03/1999,849.4814703
26/03/1999,862.776552
27/03/1999,890.9059287
28/03/1999,888.9432952
29/03/1999,898.6218229
30/03/1999,910.6802835
31/03/1999,929.3761832
01/04/1999,914.5095843
02/04/1999,906.12221
03/04/1999,920.0605718
04/04/1999,914.881018
05/04/1999,923.5712238
06/04/1999,934.8810118
07/04/1999,920.5865729
08/04/1999,922.2302185
09/04/1999,904.1735936
10/04/1999,893.6979947
11/04/1999,890.3993516
12/04/1999,904.8305108
13/04/1999,933.6332907
14/04/1999,950.4539188
15/04/1999,933.9544969
16/04/1999,917.2881514
17/04/1999,917.9717609
18/04/1999,912.1613656
19/04/1999,919.5472438
20/04/1999,902.7389855
21/04/1999,909.4314251
22/04/1999,901.7343644
23/04/1999,881.451758
24/04/1999,885.242221
25/04/1999,895.1797247
26/04/1999,913.3848897
27/04/1999,910.4474952
28/04/1999,928.8287198
29/04/1999,932.0249497
30/04/1999,948.4043066
01/05/1999,916.8945013
02/05/1999,906.1818687
03/05/1999,901.6674759
04/05/1999,907.701524
05/05/1999,915.787923
06/05/1999,917.0945234
07/05/1999,918.8317035
08/05/1999,936.5087506
09/05/1999,942.0518183
10/05/1999,938.6691332
11/05/1999,929.4087325
12/05/1999,918.5768024
13/05/1999,913.6363947
14/05/1999,931.268752
15/05/1999,927.2395872
16/05/1999,919.0599108
17/05/1999,941.007465
18/05/1999,923.7487126
19/05/1999,939.8012267
20/05/1999,952.2470003
21/05/1999,951.2505345
22/05/1999,945.5375657
23/05/1999,945.046703
24/05/1999,957.6021565
25/05/1999,989.4662637
26/05/1999,989.0642965
27/05/1999,959.7423824
28/05/1999,960.408415
29/05/1999,936.0586169
30/05/1999,943.4449594
31/05/1999,929.238474
01/06/1999,948.087715
02/06/1999,933.1772276
03/06/1999,946.0671103
04/06/1999,932.1048301
05/06/1999,915.9603719
06/06/1999,925.2520225
07/06/1999,947.4322747
08/06/1999,954.3106013
09/06/1999,936.8389628
10/06/1999,943.9703018
11/06/1999,950.5900295
12/06/1999,938.9479754
13/06/1999,924.8797493
14/06/1999,909.5471982
15/06/1999,915.054589
16/06/1999,945.0454352
17/06/1999,938.2271231
18/06/1999,925.8010899
19/06/1999,931.997373
20/06/1999,913.1337307
21/06/1999,928.778718
22/06/1999,937.2434779
23/06/1999,923.5221046
24/06/1999,898.802402
25/06/1999,900.0225568
26/06/1999,885.1618727
27/06/1999,889.3470623
28/06/1999,886.11623
29/06/1999,877.9247767
30/06/1999,891.7855225
01/07/1999,891.6340605
02/07/1999,903.0982361
03/07/1999,909.0726178
04/07/1999,895.8093945
05/07/1999,877.0264635
06/07/1999,872.0247685
07/07/1999,889.3090928
08/07/1999,891.6705032
09/07/1999,871.6673735
10/07/1999,878.3305515
11/07/1999,848.303916
12/07/1999,851.4587435
13/07/1999,846.8435172
14/07/1999,855.4807551
15/07/1999,859.2475296
16/07/1999,870.9329599
17/07/1999,890.8015307
18/07/1999,902.5461632
19/07/1999,898.8657341
20/07/1999,889.4415972
21/07/1999,890.0086879
22/07/1999,881.1033739
23/07/1999,880.4075546
24/07/1999,856.2110875
25/07/1999,843.4589842
26/07/1999,850.2733246
27/07/1999,843.3159765
28/07/1999,853.9172943
29/07/1999,863.0916186
30/07/1999,858.3346147
31/07/1999,853.3248393
01/08/1999,841.7335441
02/08/1999,834.6161794
03/08/1999,831.3596641
04/08/1999,843.8633337
05/08/1999,849.7459088
06/08/1999,845.8427107
07/08/1999,838.6244699
08/08/1999,847.2915301
09/08/1999,864.1585244
10/08/1999,849.915576
11/08/1999,852.0100936
12/08/1999,876.5516383
13/08/1999,871.2293558
14/08/1999,865.747616
15/08/1999,880.9984623
16/08/1999,876.8532938
17/08/1999,864.3912957
18/08/1999,851.1274306
19/08/1999,830.0543993
20/08/1999,829.8364603
21/08/1999,837.4787711
22/08/1999,841.2865709
23/08/1999,844.2541997
24/08/1999,853.7027586
25/08/1999,849.9480685
26/08/1999,865.5812942
27/08/1999,860.3582242
28/08/1999,865.9115549
29/08/1999,869.4106612
30/08/1999,880.272958
31/08/1999,876.8336401
01/09/1999,873.0513284
02/09/1999,885.1243681
03/09/1999,893.7627497
04/09/1999,880.2720013
05/09/1999,890.2701016
06/09/1999,906.6410499
07/09/1999,873.6606609
08/09/1999,856.9960782
09/09/1999,857.7482734
10/09/1999,848.1544135
11/09/1999,839.9115331
12/09/1999,842.8553822
13/09/1999,860.2339532
14/09/1999,841.6443843
15/09/1999,831.1188495
16/09/1999,819.3032368
17/09/1999,827.3001292
18/09/1999,830.6067699
19/09/1999,841.2358008
20/09/1999,847.5055673
21/09/1999,849.8308357
22/09/1999,845.5461851
23/09/1999,837.1211005
24/09/1999,838.8317122
25/09/1999,823.8268153
26/09/1999,833.4266451
27/09/1999,860.1208041
28/09/1999,861.8565631
29/09/1999,858.2630189
30/09/1999,890.4462406
01/10/1999,908.2144494
02/10/1999,913.3447073
03/10/1999,951.9338733
04/10/1999,954.8700604
05/10/1999,930.9111117
06/10/1999,903.3977574
07/10/1999,924.0978766
08/10/1999,953.2747517
09/10/1999,991.5095955
10/10/1999,1002.902141
11/10/1999,1035.488371
12/10/1999,1042.256946
13/10/1999,1013.192165
14/10/1999,1001.329551
15/10/1999,1046.783518
16/10/1999,1039.630694
17/10/1999,1043.956802
18/10/1999,1068.77989
19/10/1999,1071.040178
20/10/1999,1083.335174
21/10/1999,1107.033263
22/10/1999,1126.202359
23/10/1999,1137.177155
24/10/1999,1113.741768
25/10/1999,1124.697684
26/10/1999,1088.300924
27/10/1999,1080.24557
28/10/1999,1086.160549
29/10/1999,1084.045149
30/10/1999,1085.54613
31/10/1999,1069.807701
01/11/1999,1057.953121
02/11/1999,1026.896253
03/11/1999,1029.579798
04/11/1999,1010.486407
05/11/1999,1023.891661
06/11/1999,1030.512607
07/11/1999,1036.359509
08/11/1999,1042.151352
09/11/1999,1019.412739
10/11/1999,1016.445901
11/11/1999,1000.335834
12/11/1999,1002.469753
13/11/1999,1020.684451
14/11/1999,1031.879388
15/11/1999,1031.905321
16/11/1999,1029.920486
17/11/1999,1062.198618
18/11/1999,1033.97255
19/11/1999,1028.48666
20/11/1999,1034.034371
21/11/1999,1044.311571
22/11/1999,1014.777093
23/11/1999,1007.866491
24/11/1999,988.953432
25/11/1999,1012.155974
26/11/1999,1017.727759
27/11/1999,1005.417806
28/11/1999,1000.739943
29/11/1999,994.0534317
30/11/1999,1000.513967
01/12/1999,1004.890665
02/12/1999,1023.641809
03/12/1999,1039.005795
04/12/1999,1038.348032
05/12/1999,1051.268585
06/12/1999,1030.052614
07/12/1999,1030.898503
08/12/1999,1026.193173
